15.1024,17.055
14.0564,15.3021
13.3053,14.4598
12.9473,13.6651
12.4539,13.2226
11.7198,12.7447
11.7253,12.2502
11.1814,11.8593
10.6124,11.4932
10.5642,11.0952
10.5792,10.8664
10.5618,10.7407
10.531,10.5847
10.3782,10.5449
10.2672,10.5049
10.1931,10.4487
9.93593,10.311
10.0797,10.2241
10.0004,10.1102
9.75541,10.0307
9.38313,9.85803
9.44204,9.73523
9.23717,9.47683
9.24284,9.38775
9.0127,9.27767
8.88369,9.17039
9.01058,9.07685
8.91872,9.0714
9.06361,9.07262
8.98904,9.06789
8.98986,9.06414
8.98934,9.06414
8.92155,9.06045
8.69915,8.99473
8.48284,8.92996
8.55712,8.6998
8.55712,8.55712
8.55712,8.55712
8.53295,8.55999
8.08965,8.54484
7.95814,8.37982
8.035,8.27711
8.01748,8.21519
7.57322,8.1041
7.47955,7.75389
7.45068,7.52691
7.46715,7.47435
7.22163,7.4647
7.43928,7.46687
7.46715,7.46715
7.46715,7.46715
7.46715,7.46715
7.46715,7.46715
7.46715,7.46715
6.93354,7.46161
7.13131,7.44343
6.83484,7.27099
7.13814,7.14997
7.15009,7.15009
7.15009,7.15009
7.09709,7.14942
7.0125,7.14155
7.11356,7.13023
7.11066,7.11688
7.08641,7.11317
6.9605,7.10486
7.10161,7.10161
7.10161,7.10161
7.09885,7.10159
7.09277,7.10153
7.10161,7.10161
7.10161,7.10161
7.09277,7.10153
7.10161,7.10161
7.10161,7.10161
7.10161,7.10161
7.07446,7.10134
7.10161,7.10161
6.9605,7.10012
7.0778,7.09801
7.0785,7.09262
7.09277,7.11321
7.09277,7.09277
7.0781,7.09262
7.09277,7.09277
6.96297,7.09147
7.09277,7.09277
7.06561,7.09249
7.09277,7.09277
7.05754,7.09241
7.09277,7.09277
7.09277,7.09277
7.09277,7.09277
6.94752,7.09102
7.06313,7.08392
7.06313,7.07068
6.93256,7.06053
6.80761,6.99646
6.80556,6.86619
6.71171,6.80665
6.57609,6.80529
6.80761,6.80761
6.80761,6.80761
6.80761,6.80761
6.80761,6.80761
6.80761,6.80761
6.75988,6.80713
6.77418,6.80728
6.69144,6.80567
6.72989,6.76797
6.72989,6.72989
6.72989,6.72989
6.72989,6.72989
6.72989,6.72989
6.69646,6.72956
6.56741,6.72827
6.71621,6.72976
6.68244,6.72942
6.72989,6.72989
6.56741,6.72779
6.68244,6.70664
6.48096,6.6784
6.51995,6.59561
6.51995,6.51995
6.51995,6.51995
6.47222,6.51908
6.4804,6.49345
6.4804,6.4804
6.4804,6.4804
6.4804,6.4804
6.4804,6.4804
6.4804,6.4804
6.27893,6.47839
6.47457,6.48034
6.4804,6.4804
6.4804,6.4804
6.4804,6.4804
6.4804,6.4804
6.4804,6.4804
6.36424,6.47876
6.42282,6.45644
6.43267,6.43267
6.42684,6.43261
6.2312,6.43006
6.37312,6.40706
6.3712,6.3731
6.37312,6.37312
6.3712,6.3731
6.35574,6.37295
6.27722,6.37216
6.37312,6.37312
6.37312,6.37312
6.27722,6.37216
6.36327,6.37287
6.36561,6.36889
6.36561,6.36561
6.36561,6.36561
6.36561,6.36561
6.36561,6.36561
6.36369,6.36559
6.16413,6.36349
6.35576,6.35979
6.35576,6.35576
6.35576,6.35576
6.35576,6.35576
6.35576,6.36086
6.35576,6.35576
6.35576,6.35576
6.35576,6.35576
6.35576,6.35576
6.35576,6.35576
6.35576,6.35576
6.25985,6.3548
6.35576,6.35576
6.35576,6.35576
6.35576,6.36051
6.35576,6.35576
