452.342,492.254
436.117,463.926
424.155,449.295
394.563,428.663
380.982,404.729
372.231,386.641
350.959,377.625
355.449,367.331
342.898,358.833
344.246,352.103
332.206,346.431
327.138,338.914
329.408,334.406
323.684,331.606
316.353,327.605
315.45,324.747
310.726,319.244
307.477,314.279
300.565,312.279
297.698,307.584
296.594,303.992
293.11,304.305
286.006,298.719
283.801,293.345
283.22,288.47
281.063,287.706
281.566,286.064
275.327,283.675
274.697,280.279
274.042,278.822
273.257,277.014
271.291,276.605
269.274,276.598
264.387,274.427
264.333,271.584
263.174,270.465
259.865,268.974
256.798,264.903
255.878,261.391
253.153,259.746
253.131,257.908
251.831,255.452
250.341,253.51
250.792,253.539
249.422,252.722
247.472,250.759
244.409,251.202
244.072,249.093
242.024,247.419
239.673,244.368
237.527,244.256
237.552,242.39
234.434,239.555
232.717,240.242
229.139,238.619
230.779,235.068
227.332,232.917
226.844,230.67
225.694,229.303
224.466,229.228
221.542,228.56
220.806,227.541
217.29,225.585
220.181,225.594
218.504,224.317
215.024,222.607
213.275,221.182
212.106,217.971
212.574,217.004
211.537,216.243
209.54,215.511
209.298,213.64
209.144,212.911
206.741,211.65
206.878,210.69
206.887,208.24
205.476,209.273
203.383,208.693
202.669,207.841
204.062,207.047
201.529,206.727
200.368,205.755
198.942,203.986
198.708,202.839
197.486,201.153
195.327,199.897
195.823,200.115
194.125,198.609
193.22,198.665
189.925,195.728
192.391,195.274
192.27,195.1
191.112,194.925
187.951,193.631
189.78,194.35
189.883,193.026
189.77,192.023
187.788,192.694
188.571,193.222
185.343,192.543
185.273,191.6
184.833,188.382
185.216,187.711
184.677,188.312
183.677,187.397
184.727,186.568
184.436,186.645
184.621,185.736
184.645,185.573
183.808,186.204
182.099,185.75
183.472,185.922
182.505,185.67
182.034,185.472
180.781,184.747
180.787,184.656
180.094,183.853
176.336,183.427
179.302,183.017
178.061,181.41
177.194,180.818
176.134,180.444
174.449,179.657
174.535,178.042
171.937,177.021
172.209,176.163
171.761,175.882
168.611,174.403
170.22,173.716
166.439,172.744
167.78,171.364
167.092,169.865
167.504,170.26
167.444,169.443
167.553,168.283
166.548,169.603
167.194,168.702
167.346,168.734
164.739,168.216
165.433,168.038
165.651,168.106
165.197,168.465
164.945,167.862
164.681,167.224
164.508,167.473
164.26,166.593
164.328,165.656
163.914,165.306
164.304,166.542
163.677,167.047
163.729,166.829
162.589,167.14
162.6,166.654
162.156,165.979
162.7,165.27
162.102,165.242
161.491,164.763
162.018,165.444
162.612,165.302
161.796,164.723
161.855,165.88
161.305,164.836
161.435,165.31
159.43,164.363
159.027,164.593
158.799,162.787
157.833,161.446
158.098,162.531
156.687,162.114
156.746,160.445
156.086,159.7
155.858,158.565
152.701,158.141
156.172,159.338
156.118,157.798
156.172,157.78
155.947,157.869
155.658,157.492
155.177,157.633
154.569,157.928
155.068,158.582
154.401,156.731
150.724,156.206
154.001,155.19
153.903,155.154
152.333,154.805
152.221,155.664
152.078,155.79
152.078,155.084
151.423,154.827
151.881,155.471
151.548,155.04
150.903,153.842
151.682,153.332
150.262,153.177
148.229,152.551
150.334,152.777
149.766,153.161
150.15,153.18
147.025,153.039
149.749,152.267
148.496,150.616
146.104,150.804
146.104,150.525
147.118,150.497
145.24,150.448
147.371,149.242
148.516,149.667
147.782,150.157
144.543,149.848
145.366,149.341
145.192,148.285
144.845,148.388
143.602,146.809
143.786,147.312
144.704,147.132
143.04,147.52
144.34,147.629
143.954,146.59
143.978,146.678
143.373,146.536
143.221,146.819
142.578,147.065
143.193,145.905
142.955,144.906
141.433,144.623
140.567,144.03
141.212,142.598
140.874,143.784
141.521,143.347
138.224,142.326
139.649,142.329
140.018,141.233
138.554,141.127
139.404,141.522
139.277,141.801
139.24,141.068
138.487,142.752
138.932,142.065
138.696,141.405
138.251,140.243
137.76,140.298
137.584,139.995
137.917,140.787
135.942,140.402
136.793,139.511
136.246,138.391
136.151,138.181
135.793,138.234
135.321,138.451
134.736,138.571
133.307,136.937
133.739,137.555
134.185,136.835
133.754,136.434
134.227,136.339
133.708,135.792
133.701,135.805
134.062,135.578
134.062,135.587
134.06,136.18
134.062,136.404
134.062,135.994
133.34,136.286
133.924,136.042
132.724,134.916
131.709,134.762
131.651,134.123
130.881,133.777
130.994,132.429
131.36,132.286
130.889,132.859
129.943,132.241
130.807,132.955
130.807,133.271
129.546,132.986
130.188,133.078
130.545,134.443
130.37,133.316
130.545,133.539
129.996,132.284
129.463,132.875
130.042,132.239
128.853,131.772
129.901,131.913
129.901,132.108
129.901,131.594
129.901,132.485
129.901,131.385
129.901,130.852
129.536,130.454
129.691,131.34
129.691,131.074
129.571,131.769
129.183,130.779
128.597,130.799
129.691,131.576
129.345,132.042
129.691,130.793
128.989,131.666
129.691,130.621
129.691,129.983
129.318,130.493
128.51,131.609
129.316,132.039
129.309,132.176
129.316,131.64
129.163,130.581
129.316,132.059
128.764,132.512
128.808,131.804
128.808,130.956
128.808,131.998
128.38,130.136
128.533,129.512
128.568,129.665
126.807,130.428
128.703,130.273
127.787,130.284
126.828,130.083
126.29,129.97
126.792,129.28
127.163,128.71
127.163,128.53
126.063,128.764
126.773,128.567
126.881,128.026
