32.8415,39.9324
30.0077,33.284
26.718,30.4303
24.048,27.7875
23.8534,25.9068
21.8069,24.5456
20.835,23.1982
19.6943,21.1286
18.87,20.6212
17.8929,19.9319
18.6618,19.3865
17.8425,19.1351
18.1208,18.6126
17.509,18.468
17.9739,18.4897
17.2571,18.1809
17.3357,18.1037
16.2327,17.8414
16.5282,17.9253
16.1471,17.1213
16.055,16.6606
15.3347,16.3058
15.6856,16.2675
15.5985,16.0431
15.3476,15.6701
15.2543,15.8403
14.4647,15.4405
14.1299,15.0729
14.0495,14.6992
13.8617,14.3578
13.6866,14.2422
13.9688,14.2339
13.7917,14.0322
13.7377,14.1521
13.6328,13.8395
12.77,13.7742
12.7276,13.7176
13.6823,13.9438
13.5996,13.7042
13.6824,13.7198
13.4288,13.7096
13.4998,13.7178
13.3846,13.658
13.3841,13.5326
12.3285,13.3862
12.3988,13.0819
12.3777,12.576
12.2129,12.6442
12.311,12.4005
12.2403,12.4489
11.9788,12.3162
12.2099,12.3228
11.1963,12.2918
12.1889,12.2393
12.1889,12.2872
12.1417,12.2167
12.1889,12.2341
12.0632,12.2457
12.1242,12.3257
12.1247,12.1915
12.1247,12.227
11.1111,12.2855
12.1247,12.1681
12.1247,12.3306
12.1247,12.2736
11.8632,12.3669
11.1111,12.1419
11.7774,12.0685
11.7617,11.8174
11.7789,11.8305
11.7617,12.2148
11.7617,11.8607
11.7747,11.8552
10.733,11.8364
11.6822,11.8295
11.7747,11.815
11.7747,11.9317
11.7747,11.8631
11.649,11.8171
11.7747,11.9133
11.7747,12.0458
11.7747,11.8233
11.7747,11.825
11.7747,11.947
11.6822,11.8841
11.7747,11.803
11.7747,11.8264
11.7747,11.9053
11.7747,11.8775
11.7747,11.9044
11.1784,11.9121
11.6822,11.805
11.6822,11.7322
11.6822,11.8316
11.6822,11.7459
11.6822,11.7425
10.9239,11.7192
11.5565,11.7064
11.5564,11.584
10.5147,11.5678
11.5565,11.6254
11.5565,11.6334
11.5548,11.659
11.5564,11.602
11.5492,11.5696
10.7908,11.5754
10.8444,11.7094
11.5492,11.5815
11.5489,11.5673
11.5492,11.6871
11.1278,11.7797
10.5074,11.6016
10.5071,11.5931
10.5071,11.2267
10.4709,10.6534
10.2383,10.711
10.4709,10.586
10.5071,10.5892
9.82402,10.5674
10.4709,10.5179
10.4709,10.5692
10.4709,10.5227
10.4709,10.7004
10.4709,10.5103
10.4709,10.5038
9.78782,10.5329
10.0712,10.5753
9.66355,10.5338
10.1993,10.3885
10.184,10.3007
10.184,10.2527
9.11008,10.2678
8.98756,9.96598
9.20623,9.4369
9.18145,9.50714
9.20623,9.53048
9.08899,9.27782
9.20623,9.23494
9.18145,9.21455
9.20623,9.44375
9.08899,9.37952
