445.23,489.001
437.62,460.678
416.796,443.691
402.58,425.173
388.902,406.873
378.231,396.5
377.755,388.852
364.184,381.354
358.733,375.167
356.475,368.39
348.781,358.51
343.787,351.545
335.892,347.389
326.773,342.851
328.06,336.965
325.034,332.189
316.086,328.537
319.734,326.426
314.952,322.079
311.469,318.251
304.969,314.953
303.202,310.534
294.728,307.493
295.591,302.255
294.124,298.462
292.022,296.365
285.185,293.873
282.379,290.489
280.454,286.685
276.295,282.829
272.37,280.033
269.851,277.231
267.512,273.192
266.07,270.773
263.463,268.988
263.708,268.241
262.229,266.094
260.839,264.093
257.95,263.509
256.971,263.436
257.332,262.073
255.254,259.137
254.114,257.318
253,256.393
253.05,255.252
252.593,255.161
248.956,254.318
251.09,254.336
250.103,254.944
246.257,252.959
246.58,250.646
245.212,249.953
243.741,249.494
240.292,247.114
240.601,245.941
237.714,244.421
237.723,243.621
237.814,243.165
237.814,240.946
237.371,240.117
236.48,240.708
235.857,240.146
234.606,239.407
235.726,237.548
235.436,238.446
233.84,237.862
232.484,236.531
226.884,236.287
229.673,234.25
226.95,232.741
225.178,230.749
223.471,228.103
224.066,228.186
224.581,227.3
221.687,226.786
221.01,225.868
221.05,225.002
217.758,224.521
216.132,222.308
217.482,220.693
216.336,221.595
216.087,220.412
216.713,220.38
216.791,218.89
212.943,218.537
213.394,218.056
216.101,217.512
214.878,217.221
215.363,218.048
210.834,217.083
213.263,216.339
212.437,214.956
212.486,214.344
212.214,213.947
212.191,213.723
210.808,214.367
205.669,212.937
207.493,212.603
205.97,212.468
203.73,209.201
201.176,206.418
201.709,206.669
202.253,206.03
201.697,205.18
199.91,203.992
195.942,202.498
196.882,201.468
195.83,200.818
196.173,199.446
196.604,198.943
194.354,197.799
193.912,197.266
193.505,196.828
193.654,196.035
192.836,195.344
191.073,195.947
190.626,195.67
190.73,194.533
189.631,191.961
189.005,192.645
189.244,193.043
187.839,191.864
187.585,190.202
185.771,190.858
183.462,188.715
182.802,187.542
182.094,186.205
181.65,186.944
181.184,186.054
181.58,185.903
180.828,184.817
181.064,183.683
179.188,183.108
180.375,182.472
179.245,183.056
179.655,182.765
179.868,181.678
179.675,182.456
179.978,182.529
179.466,181.067
179.392,180.322
178.319,181.183
179.246,180.803
179.41,181.139
177.621,182.738
173.41,182.297
177.991,181.087
177.991,180.708
177.991,179.479
177.991,180.583
177.302,179.885
177.295,179.89
177.991,179.665
175.854,179.151
177.913,178.752
176.727,179.124
177.504,179.767
176.317,179.872
176.605,181.087
175.857,180.485
176.362,179.778
175.708,179.288
175.529,177.731
174.206,178.077
174.941,177.377
174.381,177.787
174.401,177.138
174.23,176.291
173.889,177.162
172.603,178.032
172.603,176.509
171.972,176.171
172.408,176.724
172.387,176.003
172.408,175.93
171.225,174.1
171.187,175.004
166.355,173.623
170.415,174.728
170.914,172.583
170.893,171.68
170.479,171.935
170.451,172.256
170.322,173.161
170.092,173.861
169.579,173.08
167.898,174.073
168.198,172.611
167.875,172.086
167.755,170.109
168.198,169.335
166.402,169.592
166.012,169.091
