3.09598,0
3.22023,0.124253
3.18524,0.079815
3.16775,0.0590869
3.18145,0.0477749
3.17367,0.0397753
3.1738,0.0336166
3.17772,0.0293749
3.17078,0.0268196
3.17628,0.0246112
3.19056,0.0264466
3.1727,0.030033
3.16828,0.0279773
3.18493,0.0307911
3.18028,0.0290387
3.1692,0.0293361
3.15996,0.0290658
3.16247,0.0275181
3.16858,0.0267386
3.17682,0.0266705
3.18219,0.0259296
3.18512,0.0248965
3.18293,0.0238899
3.18134,0.0229283
3.17908,0.0221072
3.17552,0.0215369
3.18475,0.0226853
3.18261,0.021964
3.17311,0.0232269
3.16714,0.0232198
3.16332,0.0227806
3.15974,0.0223457
3.15989,0.0216585
3.15554,0.021457
3.15196,0.02114
3.15203,0.0205445
3.15459,0.0201448
3.14786,0.020733
3.13937,0.0219049
3.13853,0.021367
3.13478,0.0211727
3.1377,0.0208675
3.13951,0.0204564
3.13442,0.0206246
3.13231,0.0202711
3.13323,0.0198468
3.13368,0.0194253
3.13517,0.0190744
3.13516,0.0186811
3.13343,0.018385
3.13714,0.0183973
3.13456,0.0182236
3.13294,0.0179495
3.13624,0.0179209
3.13482,0.0176493
3.13739,0.0175206
3.13804,0.0172229
3.13867,0.0169351
3.1398,0.0166836
3.13955,0.0164051
3.1363,0.0164584
3.13758,0.016241
3.14051,0.0162477
3.13907,0.0160559
3.13962,0.0158165
3.13985,0.0155766
3.14176,0.0154611
3.14081,0.0152618
3.1436,0.0152957
3.14133,0.0152447
3.14282,0.0151016
3.14949,0.0163168
3.15053,0.0161256
3.15046,0.0159064
3.14922,0.0157412
3.14604,0.0158563
3.14465,0.0157101
3.14066,0.0160143
3.13985,0.0158308
3.14054,0.0156468
3.14524,0.016151
3.14429,0.015981
3.14216,0.0159305
3.14138,0.0157589
3.14403,0.015797
3.14451,0.0156194
3.14474,0.0154405
3.14375,0.0152958
3.14433,0.0151339
3.14718,0.0152348
3.14716,0.0150665
3.14589,0.0149559
3.14663,0.0148131
3.14454,0.0148034
3.14403,0.0146557
3.14612,0.0146518
3.14748,0.0145642
3.14927,0.0145247
3.15101,0.0144831
3.14841,0.0145728
