           6     2.12413     2.17113    0.012992
           7     2.19415     2.17441   0.0115448
           8     2.23912      2.1825   0.0126207
           9      2.1985     2.18428   0.0113429
          10     2.16389     2.18224   0.0103902
          11     2.12682      2.1772    0.010597
          12     2.22436     2.18113   0.0104171
          13     2.20033     2.18261  0.00971991
          14     2.19667     2.18361  0.00907737
          15     2.13495     2.18037  0.00903332
          16     2.14876     2.17839  0.00868205
          17     2.15295      2.1769  0.00829932
          18     2.16313     2.17613   0.0078734
          19     2.16518     2.17556  0.00748008
          20     2.18638      2.1761  0.00712563
           1     1.93226     1.93226           0
           2     1.86922     1.90074   0.0222872
           3     1.90858     1.90336   0.0150105
           4     1.92709     1.90929    0.012375
           5     1.86227     1.89988   0.0129907
           6       1.812     1.88524   0.0172041
           7     1.91061     1.88886   0.0151235
           8     1.88157     1.88795   0.0132605
           9     1.86522     1.88543   0.0120252
          10     1.91288     1.88817   0.0111317
          11     1.88626       1.888    0.010121
          12     1.92274     1.89089  0.00968291
          13     1.92033     1.89316  0.00919899
          14       1.913     1.89457  0.00865043
          15     1.90473     1.89525  0.00810021
          16     1.88264     1.89446  0.00763217
          17     1.93092     1.89661  0.00747836
          18     1.91498     1.89763  0.00713224
          19     1.93339     1.89951  0.00700078
          20     1.88816     1.89894  0.00667369
           1     1.68873     1.68873           0
           2     1.64764     1.66819   0.0145279
           3     1.74456     1.69364    0.022931
           4      1.7376     1.70463   0.0196555
           5     1.69477     1.70266    0.015823
           6     1.63474     1.69134   0.0167523
           7     1.64452     1.68465   0.0156374
           8     1.68934     1.68524   0.0136936
           9     1.63295     1.67943   0.0133478
          10     1.67446     1.67893   0.0120223
          11     1.67486     1.67856    0.010935
          12     1.72059     1.68206   0.0105697
          13     1.68154     1.68202  0.00975676
          14     1.70644     1.68377  0.00921448
          15     1.65346     1.68175   0.0088189
          16     1.64884     1.67969  0.00850409
          17     1.68571     1.68004  0.00801122
          18     1.66641     1.67929  0.00760189
          19      1.7355     1.68225  0.00775628
          20     1.73848     1.68506  0.00786153
           1     1.48014     1.48014           0
           2     1.47618     1.47816  0.00140007
           3     1.55691     1.50441   0.0214541
           4     1.50935     1.50564   0.0161261
           5     1.48345     1.50121   0.0134977
           6     1.50834      1.5024   0.0113004
           7     1.49689     1.50161  0.00971336
           8     1.52089     1.50402  0.00879302
           9     1.52872     1.50676  0.00823324
          10     1.50122     1.50621  0.00742854
          11     1.49804     1.50547  0.00679026
          12      1.5595     1.50997  0.00757155
          13     1.55153     1.51317   0.0076342
          14     1.49286     1.51172  0.00722532
          15     1.49216     1.51041  0.00686019
          16     1.49951     1.50973   0.0064652
          17     1.49079     1.50862  0.00618015
          18     1.49306     1.50775  0.00589695
          19     1.50548     1.50763   0.0055878
          20     1.50551     1.50753  0.00530942
           1     1.37914     1.37914           0
           2     1.32389     1.35151   0.0195331
           3     1.34333     1.34878   0.0132112
           4     1.36026     1.35165   0.0102152
           5     1.34831     1.35098  0.00819404
           6     1.31676     1.34528  0.00858677
           7     1.40845      1.3543   0.0111344
           8     1.35328     1.35418  0.00974331
           9     1.34318     1.35295  0.00873701
          10     1.36063     1.35372  0.00789692
          11     1.37101     1.35529  0.00733373
          12     1.36869     1.35641  0.00680706
          13     1.37483     1.35783  0.00642919
          14     1.35059     1.35731  0.00599073
          15     1.32876     1.35541  0.00588584
          16     1.37943     1.35691  0.00570635
          17     1.37514     1.35798  0.00547058
          18     1.36071     1.35813  0.00516876
          19     1.35948      1.3582   0.0048972
          20     1.38992     1.35979  0.00490236
           1     70.3421     70.3421           0
           2     72.6761     71.5091    0.825191
           3      74.032     72.3501    0.879826
           4     69.7952     71.7114    0.861038
           5     70.4864     71.4664    0.722846
           6     82.7305     73.3437     1.81656
           7     77.8281     73.9843     1.66619
           8     86.3775     75.5335     2.05557
           9     75.3576     75.5139     1.82727
          10     76.2871     75.5913     1.64618
          11     78.1084     75.8201     1.51235
          12     78.2862     76.0256     1.40021
          13     76.4861      76.061     1.29295
          14     83.7218     76.6082     1.31128
          15      69.798     76.1542     1.30009
          16     83.2719     76.5991      1.2927
          17     81.6507     76.8962     1.25035
          18     74.0282     76.7369     1.19099
          19     78.3982     76.8243     1.13152
          20     81.4962     77.0579     1.09879
           1     49.7288     49.7288           0
           2       39.18     44.4544     3.72956
           3     38.4374     42.4487     2.97722
           4     42.1808     42.3818     2.23367
           5     37.1436     41.3341     2.01771
           6     50.1318     42.8004     2.14915
           7     40.9625     42.5378      1.8581
           8     42.5744     42.5424     1.62584
           9     45.3659     42.8561     1.47515
          10     44.3309     43.0036     1.33498
          11      43.598     43.0576     1.21472
          12      46.554      43.349      1.1479
          13     46.0191     43.5544     1.07782
          14     46.0156     43.7302     1.01507
          15     44.6289     43.7901    0.949162
          16     48.0349     44.0554    0.926175
          17     42.3416     43.9546    0.877164
          18     40.9088     43.7854    0.844596
          19     45.4363     43.8723    0.804601
          20     44.5918     43.9083    0.765175
           1     25.5684     25.5684           0
           2     23.2159     24.3921    0.831719
           3     24.2484     24.3442    0.555859
           4     24.0337     24.2666    0.422279
           5     22.5671     23.9267     0.45448
           6      25.363     24.1661    0.437257
           7     22.3922     23.9127    0.442167
           8      22.193     23.6977    0.436025
           9     25.8493     23.9368    0.448352
          10     27.5767     24.3008    0.531099
          11      25.219     24.3842    0.489333
          12     20.5261     24.0627     0.54402
          13      25.036     24.1376    0.507298
          14     22.3977     24.0133    0.486046
          15      24.033     24.0146    0.453645
          16     25.6124     24.1145    0.436145
          17     24.3835     24.1303    0.410776
          18     22.5314     24.0415    0.397444
          19     27.0492     24.1998    0.406832
          20     21.9491     24.0872    0.401753
           1     14.0609     14.0609           0
           2     14.9759     14.5184    0.323521
           3     14.5713      14.536     0.21616
           4     14.5049     14.5283    0.162261
           5     15.4669      14.716    0.212236
           6     16.1859      14.961     0.28513
           7      15.381      15.021    0.250632
           8     15.0276     15.0218    0.219305
           9      14.268      14.938    0.210325
          10     14.8773      14.932    0.189381
          11     14.9607     14.9346    0.172182
          12     14.5915      14.906     0.16019
          13     13.9837      14.835    0.162823
          14     14.8108     14.8333    0.151202
          15     15.6619     14.8886    0.150875
          16     16.4787     14.9879    0.171076
          17     15.8892      15.041    0.169027
          18     14.5311     15.0126    0.161993
          19     15.6163     15.0444    0.156552
          20     14.2379     15.0041     0.15383
           1     9.77763     9.77763           0
           2      10.129     9.95332    0.124232
           3       9.287     9.73121    0.199365
           4     10.3245     9.87953     0.19712
           5     11.0433     10.1123    0.261161
           6     9.63388     10.0325    0.229484
           7      10.253      10.064     0.19885
           8     10.2173     10.0832    0.174915
           9     11.0277     10.1882    0.184293
          10     10.0832     10.1777    0.166162
          11     9.65711     10.1303    0.157651
          12     9.60027     10.0862    0.150575
          13     9.71395     10.0575    0.141688
          14      10.461     10.0863    0.134466
          15     10.0602     10.0846    0.125513
          16     10.9437     10.1383    0.128642
          17     10.2228     10.1433    0.121171
          18     10.1464     10.1434    0.114439
          19      9.3467     10.1015    0.115844
          20      8.8349     10.0382    0.126181
           1     7.19712     7.19712           0
           2     7.47673     7.33692   0.0988564
           3     7.15737     7.27707   0.0820453
           4     7.18407     7.25382   0.0647446
           5     7.56955     7.31697   0.0766331
           6     7.21027     7.29919   0.0658918
           7     7.36515     7.30861   0.0571485
           8     7.37794     7.31728   0.0506579
           9     7.74102     7.36436   0.0632309
          10     6.66498     7.29442   0.0874106
          11     7.47368     7.31072    0.080969
          12     7.25803     7.30633   0.0743405
          13     7.39009     7.31277   0.0689007
          14     7.54337     7.32924   0.0659187
          15     7.03708     7.30976   0.0643373
          16     7.68156       7.333   0.0643759
          17     7.26454     7.32897   0.0607149
          18     7.08904     7.31564   0.0587869
          19     7.34106     7.31698   0.0557081
          20     6.48813     7.27554   0.0665764
           1     5.70135     5.70135           0
           2     5.76905      5.7352   0.0239362
           3     5.97904     5.81648   0.0682583
           4        5.37     5.70486    0.109385
           5     5.54924     5.67373   0.0918297
           6     5.69178     5.67674    0.076574
           7     5.37947     5.63427   0.0765103
           8     5.45233     5.61153   0.0702452
           9     5.51058     5.60031   0.0633294
          10      5.1721     5.55749   0.0699921
          11     5.56082      5.5578   0.0636298
          12      5.5302      5.5555   0.0583689
          13     5.28536     5.53472   0.0574589
          14     5.57521     5.53761   0.0534274
          15     5.45852     5.53234   0.0501251
          16     5.82493     5.55062   0.0502174
          17     5.63693      5.5557   0.0475194
          18     5.67624      5.5624   0.0453488
          19     5.71003     5.57017   0.0436227
          20     5.42225     5.56277   0.0420638
           1     4.52894     4.52894           0
           2     4.49446      4.5117   0.0121893
           3     4.51963     4.51435  0.00840807
           4     4.34973     4.47319   0.0361939
           5     4.44538     4.46763   0.0293795
           6     4.44493     4.46384   0.0247254
           7      4.2979     4.44014   0.0305097
           8     4.41035     4.43641   0.0269223
           9     4.48092     4.44136   0.0243808
          10     4.09914     4.40714   0.0391859
          11     4.25266     4.39309   0.0380568
          12     4.30126     4.38544   0.0356465
          13     4.30548     4.37929    0.033431
          14      4.3337     4.37603   0.0312012
          15     4.34646     4.37406   0.0291834
          16     4.63823     4.39057   0.0316874
          17      4.4313     4.39297   0.0299138
          18     4.64607     4.40703   0.0313831
          19     4.45256     4.40943   0.0298227
          20     4.23455     4.40068   0.0295857
           1     3.65831     3.65831           0
           2     3.64116     3.64973  0.00606371
           3     3.61636     3.63861  0.00994253
           4     3.55979      3.6189   0.0186224
           5     3.62308     3.61974   0.0149167
           6     3.67425     3.62882    0.014943
           7     3.69532     3.63832   0.0155374
           8     3.60974     3.63475   0.0139999
           9     3.60651     3.63161   0.0127912
          10     3.28265     3.59672     0.03505
          11     3.62095     3.59892   0.0319328
          12     3.48284     3.58925    0.030702
          13     3.58725     3.58909   0.0283407
          14     3.44053     3.57848   0.0282332
          15     3.62207     3.58139   0.0265002
          16     3.80593     3.59542   0.0283172
          17     3.61593     3.59663   0.0266772
          18     3.56705     3.59498   0.0252457
          19     3.47794     3.58882    0.024657
          20     3.52389     3.58558    0.023637
           1     2.97507     2.97507           0
           2     2.94062     2.95784   0.0121794
           3     2.91914     2.94494   0.0133007
           4     2.94869     2.94588   0.0100086
           5     3.02211     2.96113   0.0158131
           6     3.08051     2.98102   0.0224406
           7     3.08203     2.99545   0.0234192
           8     2.99713     2.99566   0.0204927
           9      3.0084     2.99708   0.0182646
          10     2.83551     2.98092   0.0224755
          11     3.04357     2.98662   0.0211415
          12     2.89675     2.97913   0.0206637
          13     2.98095     2.97927   0.0190747
          14     2.85426     2.97034   0.0196915
          15     2.92297     2.96718   0.0186302
          16     3.06145     2.97307   0.0183739
          17     2.93101      2.9706   0.0174589
          18      2.8642     2.96469    0.017461
          19     2.94689     2.96375   0.0165671
          20     2.90627     2.96088   0.0159861
           1     2.51404     2.51404           0
           2     2.44471     2.47938   0.0245102
           3     2.49606     2.48494   0.0169591
           4     2.49643     2.48781   0.0129604
           5      2.5677     2.50379   0.0176559
           6     2.56252     2.51358   0.0172139
           7     2.61833     2.52854   0.0202396
           8     2.52349     2.52791   0.0177195
           9     2.54086     2.52935    0.015809
          10     2.49313     2.52573   0.0146372
          11     2.44155     2.51807   0.0151755
          12     2.43846     2.51144   0.0152926
          13     2.40822      2.5035   0.0160456
          14     2.47633     2.50156   0.0150163
          15     2.45281     2.49831   0.0143627
          16     2.58051     2.50345   0.0143545
          17     2.52499     2.50471   0.0135659
          18     2.41633      2.4998    0.013672
          19      2.4617      2.4978   0.0130986
          20     2.50094     2.49796   0.0124446
           1     2.20237     2.20237           0
           2     2.17552     2.18894  0.00949468
           3     2.16632      2.1814   0.0088318
           4     2.13337     2.16939     0.01233
           5     2.23316     2.18215     0.01508
           6     2.20018     2.18515   0.0128628
           7     2.21496     2.18941   0.0117089
           8     2.15459     2.18506   0.0110247
           9     2.23164     2.19023   0.0109476
          10     2.14801     2.18601    0.010636
          11     2.16791     2.18437  0.00979556
          12     2.13725     2.18044   0.0097344
          13     2.12902     2.17648  0.00975622
          14     2.13406     2.17345  0.00951832
          15     2.10962      2.1692  0.00978911
          16     2.18227     2.17001  0.00921129
          17      2.1924     2.17133  0.00876305
          18     2.07518     2.16599  0.00976957
          19     2.15952     2.16565  0.00926132
          20      2.2156     2.16815  0.00912884
           1     1.91344     1.91344           0
           2     1.92837      1.9209  0.00528084
           3      1.8905     1.91077  0.00899229
           4     1.83437     1.89167   0.0178636
           5     1.91318     1.89597   0.0148001
           6     1.92106     1.90015   0.0129105
           7     1.91601     1.90242   0.0112632
           8     1.87272     1.89871    0.010449
           9     1.95002     1.90441   0.0107314
          10     1.85101     1.89907    0.010906
          11     1.87571     1.89695   0.0101191
          12      1.8562     1.89355  0.00982915
          13     1.86779     1.89157  0.00927064
          14     1.83815     1.88775  0.00936077
          15     1.83604     1.88431  0.00934993
          16     1.94015      1.8878  0.00939446
          17     1.91121     1.88917  0.00894223
          18     1.83788     1.88632  0.00888798
          19     1.87983     1.88598  0.00842676
          20     1.92298     1.88783  0.00820601
           1     1.69847     1.69847           0
           2     1.70401     1.70124  0.00195633
           3     1.69869     1.70039  0.00147695
           4     1.60101     1.67554   0.0215459
           5     1.69194     1.67882   0.0174845
           6     1.69082     1.68082   0.0146843
           7     1.69551     1.68292   0.0127356
           8     1.67273     1.68165   0.0112072
           9     1.69343     1.68296   0.0100381
          10     1.65171     1.67983  0.00950825
          11     1.68034     1.67988  0.00864397
          12     1.65415     1.67773  0.00818528
          13     1.67156     1.67726  0.00756941
          14     1.62203     1.67331  0.00799096
          15     1.63992     1.67109  0.00776219
          16     1.70842     1.67342  0.00761968
          17     1.71604     1.67593  0.00757267
          18      1.6273     1.67323  0.00761871
          19     1.70265     1.67477  0.00737345
          20     1.67586     1.67483  0.00700498
           1     1.52464     1.52464           0
           2     1.49269     1.50867   0.0112966
           3     1.51366     1.51033  0.00765256
           4     1.41688     1.48697   0.0210304
           5     1.49859     1.48929   0.0169521
           6     1.49502     1.49025   0.0141537
           7     1.51504     1.49379    0.012567
           8     1.50172     1.49478   0.0110352
           9     1.51048     1.49652  0.00994599
          10      1.4688     1.49375  0.00932992
          11     1.51327     1.49553  0.00864886
          12     1.46853     1.49328  0.00821557
          13     1.49975     1.49377  0.00759866
          14      1.4742     1.49238  0.00718337
          15     1.48721     1.49203  0.00671273
          16     1.52839      1.4943   0.0066668
          17     1.52603     1.49617  0.00653058
          18     1.45988     1.49415   0.0064715
          19     1.54167     1.49665  0.00659638
          20     1.48473     1.49606  0.00629346
           1      1.3681      1.3681           0
           2     1.33785     1.35298    0.010695
           3     1.35269     1.35288  0.00713044
           4     1.29975      1.3396   0.0126852
           5     1.34611      1.3409   0.0102147
           6     1.35962     1.34402   0.0089761
           7     1.34149     1.34366  0.00770108
           8     1.35806     1.34546  0.00694553
           9     1.35774     1.34682  0.00630651
          10     1.33044     1.34519  0.00588488
          11     1.40163     1.35032   0.0072496
          12     1.33821     1.34931  0.00671534
          13     1.34481     1.34896  0.00620768
          14     1.32631     1.34734  0.00597133
          15     1.33258     1.34636  0.00565377
          16     1.40025     1.34973   0.0062234
          17     1.38552     1.35183  0.00620317
          18     1.30802      1.3494  0.00631803
          19     1.37319     1.35065  0.00610828
          20     1.34021     1.35013  0.00582514
           1     89.5128     89.5128           0
           2     86.9582     88.2355    0.903168
           3     89.0723     88.5144    0.643743
           4     89.9509     88.8735    0.574302
           5     90.2985     89.1585    0.525422
           6     88.0984     88.9818    0.466613
           7     83.8213     88.2446    0.791082
           8     93.6438     88.9195    0.936846
           9     91.0483      89.156    0.862094
          10     87.7188     89.0123    0.787773
          11     90.8001     89.1748     0.73273
          12     89.9946     89.2432    0.674847
          13     91.1548     89.3902    0.638756
          14      88.196     89.3049      0.5988
          15     93.3895     89.5772    0.617701
          16     91.9091      89.723     0.59604
          17     91.6112      89.834    0.571234
          18     91.3192     89.9165    0.545425
          19     90.8088     89.9635    0.518736
          20     91.7422     90.0524    0.500365
           1     50.1761     50.1761           0
           2     51.9959      51.086    0.643408
           3     53.1594     51.7771    0.708824
           4     54.3466     52.4195     0.76948
           5     58.1435     53.5643     1.19474
           6     54.1383       53.66    0.999439
           7     54.7302     53.8129    0.868277
           8     59.1438     54.4792    0.982724
           9     58.3682     54.9113    0.963861
          10      62.797     55.6999      1.1455
          11     53.1523     55.4683     1.06452
          12     54.9475     55.4249    0.976691
          13     50.8592     55.0737    0.962638
          14     54.8328     55.0565    0.894032
          15      52.378     54.8779    0.852076
          16     52.6046     54.7358     0.81058
          17     59.0929     54.9921    0.802395
          18     59.6827     55.2527    0.799012
          19     59.6117     55.4821    0.789209
          20     56.7563     55.5458    0.752315
           1     34.3439     34.3439           0
           2     30.9026     32.6232     1.21665
           3     31.9782     32.4082    0.829886
           4     32.8015     32.5065    0.628212
           5     32.4524     32.4957    0.502663
           6     32.5562     32.5058    0.418986
           7     31.0724      32.301    0.406097
           8     33.2955     32.4253    0.373878
           9     32.5345     32.4375    0.332532
          10     32.7741     32.4711    0.300978
          11     30.2522     32.2694    0.334453
          12     32.4345     32.2832    0.306865
          13     29.6094     32.0775    0.345375
          14     31.3045     32.0223    0.325089
          15     30.5394     31.9234    0.318092
          16      28.339     31.6994    0.368755
          17     31.5596     31.6912    0.347155
          18     33.9022      31.814    0.348925
          19     33.9863     31.9283    0.348789
          20     31.6607      31.915    0.331606
           1     18.3562     18.3562           0
           2     17.8777      18.117    0.169161
           3     18.6376     18.2905    0.181106
           4     19.3947     18.5666    0.274959
           5     19.6579     18.7848    0.294102
           6     19.9319      18.976    0.300875
           7     16.2772     18.5905    0.440367
           8     18.7194     18.6066    0.385616
           9     18.3442     18.5774     0.34387
          10     18.2942     18.5491    0.310647
          11     18.8031     18.5722    0.283263
          12     17.7151     18.5008    0.268513
          13     18.4518      18.497    0.247885
          14     18.5134     18.4982    0.230181
          15     19.1531     18.5418    0.218937
          16      19.926     18.6283    0.221687
          17     19.1491      18.659    0.210753
          18     18.4165     18.6455    0.199474
          19     20.8313     18.7606     0.21966
          20     18.7445     18.7598    0.208678
           1     11.1516     11.1516           0
           2     12.4411     11.7963    0.455891
           3     11.8162      11.803    0.303975
           4     12.1905     11.8999     0.24293
           5     11.5099     11.8219    0.206481
           6     12.6136     11.9538    0.210042
           7     11.6506     11.9105    0.184448
           8     12.3395     11.9641    0.169008
           9     11.7485     11.9402    0.151918
          10     13.0287      12.049    0.171341
          11     12.1784     12.0608    0.156167
          12     11.5679     12.0197    0.148456
          13     12.1933     12.0331    0.137635
          14     11.8571     12.0205    0.128377
          15     11.7242     12.0007    0.121328
          16     11.6793     11.9807    0.115397
          17     11.3658     11.9445    0.114136
          18     11.7026      11.931    0.108584
          19     12.1144     11.9407    0.103297
          20      12.464     11.9669    0.101391
           1     8.03802     8.03802           0
           2     7.78136     7.90969   0.0907444
           3     8.82492     8.21477    0.256335
           4     8.56662     8.30273    0.206794
           5     8.05947     8.25408    0.171062
           6     8.24946     8.25331    0.142554
           7     8.09902     8.23127    0.123881
           8     8.10226     8.21514    0.109441
           9     7.92107     8.18247    0.102042
          10     8.76388     8.24061    0.107128
          11     8.36755     8.25215   0.0980091
          12      7.9754     8.22909   0.0925153
          13     7.79979     8.19606   0.0911019
          14     8.06552     8.18674   0.0850705
          15     8.13184     8.18308   0.0794779
          16     8.90704     8.22833   0.0864361
          17     7.84476     8.20576    0.084245
          18      8.2885     8.21036     0.07969
          19     8.42449     8.22163   0.0762885
          20     8.23913     8.22251   0.0724791
           1      6.0498      6.0498           0
           2     6.40124     6.22552    0.124254
           3     6.08037     6.17713    0.091774
           4     5.98909     6.13012   0.0799693
           5     5.73269     6.05064   0.0956419
           6     6.42811     6.11355   0.0982371
