0,0
-0.224744,0.224744
-0.294245,0.147197
-0.33555,0.11198
-0.356232,0.0891711
-0.371206,0.0743319
-0.380679,0.0635322
-0.388186,0.0555301
-0.392157,0.0491337
-0.396023,0.0441163
-0.400586,0.0401647
-0.402849,0.036735
-0.405091,0.0338656
-0.407747,0.0314657
-0.409983,0.0293782
-0.412705,0.0276153
-0.414161,0.0259809
-0.415623,0.0245386
-0.417072,0.0232563
-0.417834,0.022076
-0.419874,0.0210974
-0.419694,0.0201164
-0.420402,0.019235
-0.420786,0.0184201
-0.421732,0.0176932
-0.422491,0.017016
-0.423161,0.0163874
-0.423511,0.0157951
-0.424591,0.015279
-0.424952,0.0147654
-0.425591,0.0142954
-0.42578,0.0138427
-0.426121,0.013421
-0.426591,0.0130288
-0.427005,0.0126578
-0.427498,0.0123111
-0.427695,0.0119753
-0.428068,0.0116619
-0.428347,0.0113624
-0.428968,0.0110921
-0.428869,0.0108186
-0.429208,0.0105633
-0.429511,0.0103192
-0.429783,0.0100856
-0.430191,0.00986734
-0.430113,0.00965076
-0.430238,0.00944403
-0.429975,0.00924895
-0.430032,0.00905841
-0.429859,0.00887707
-0.429885,0.00870131
-0.429897,0.00853235
-0.430462,0.00838888
-0.430935,0.0082456
-0.43095,0.00809431
-0.430762,0.00795067
-0.430871,0.0078107
-0.430764,0.00767561
-0.430996,0.00754798
-0.430853,0.0074225
-0.431144,0.00730561
-0.431429,0.00719246
-0.431671,0.00708148
-0.43134,0.00697777
-0.431405,0.00686988
-0.431488,0.0067655
-0.431632,0.00666531
-0.431668,0.00656666
-0.431646,0.00647083
-0.431659,0.00637774
-0.431745,0.00628786
-0.431902,0.0062019
-0.431942,0.00611649
-0.431903,0.0060334
-0.432024,0.00595364
-0.431847,0.00587745
-0.431696,0.0058026
-0.43187,0.00573039
-0.432175,0.0056656
-0.432308,0.00559591
-0.432518,0.0055304
-0.432354,0.00546502
-0.432385,0.00539887
-0.432475,0.00533498
-0.432505,0.00527192
-0.432613,0.00521138
-0.432724,0.00515232
-0.432699,0.00509349
-0.432774,0.0050365
-0.432829,0.00498052
-0.432877,0.00492572
-0.432956,0.00487253
-0.433097,0.00482192
-0.433206,0.00477158
-0.433339,0.00472296
-0.433422,0.00467424
-0.433391,0.0046259
-0.433175,0.00458354
-0.433114,0.00453741
-0.433054,0.00449221
-0.433072,0.00444755
-0.433175,0.00440493
-0.433279,0.00436318
-0.433411,0.00432303
-0.433507,0.00428275
-0.433534,0.00424224
-0.433529,0.00420241
-0.433593,0.00416382
-0.433615,0.0041255
-0.433605,0.00408783
-0.433617,0.00405086
-0.433636,0.00401457
-0.433581,0.00397927
-0.433697,0.00394592
-0.433764,0.00391203
-0.433845,0.003879
-0.433832,0.00384572
-0.433851,0.00381303
-0.433961,0.00378247
-0.434035,0.00375154
-0.434136,0.00372179
-0.434256,0.00369309
-0.434354,0.00366426
-0.4342,0.00363788
-0.434246,0.00360895
-0.434186,0.00358069
-0.434271,0.00355339
-0.434253,0.00352556
-0.43416,0.00349936
-0.434348,0.0034774
-0.434308,0.00345099
-0.434315,0.00342476
-0.434285,0.00339904
-0.434291,0.00337358
-0.434319,0.00334862
-0.434309,0.00332393
-0.434258,0.00329997
-0.434298,0.0032762
-0.434372,0.0032534
-0.434373,0.00323008
-0.434356,0.00320714
-0.434317,0.00318471
-0.434262,0.00316284
-0.434317,0.00314129
-0.434335,0.0031196
-0.434372,0.00309838
