15.0541,0,5.31651,0
15.0878,0.0336182,5.29746,0.0190474
14.9845,0.105052,5.3156,0.0212117
15.0358,0.0902828,5.35511,0.042261
15.0255,0.0706944,5.36955,0.0357787
15.055,0.06483,5.42196,0.0600034
15.0747,0.0582109,5.42084,0.0507245
15.0681,0.0508405,5.4157,0.0442288
15.0643,0.0449977,5.43688,0.0443879
15.0587,0.0406296,5.42784,0.0407194
15.051,0.0375612,5.4186,0.0379739
15.0437,0.0350378,5.41091,0.0355081
15.0508,0.0329848,5.41475,0.0328878
15.0489,0.0305933,5.40492,0.0319943
15.0586,0.0300836,5.40292,0.0298524
15.0569,0.0281904,5.40798,0.0283799
15.0435,0.0296729,5.41319,0.0271623
15.0456,0.0280499,5.42042,0.0266102
15.0609,0.030658,5.42518,0.0256169
15.0454,0.0329963,5.43016,0.0248081
15.0371,0.0324652,5.42167,0.0250793
15.0437,0.0316561,5.42089,0.0239248
15.057,0.0330539,5.41701,0.0231886
15.0609,0.0318807,5.42058,0.022487
15.0404,0.0367688,5.42526,0.0220702
15.0341,0.0358978,5.42862,0.0214685
15.0328,0.034566,5.42965,0.0206838
15.021,0.035351,5.42605,0.0202527
15.0256,0.0344286,5.42909,0.0197759
15.0353,0.0346443,5.43007,0.0191308
15.0334,0.0335632,5.43379,0.0188728
15.0312,0.032569,5.43514,0.0183238
15.0273,0.0318064,5.43385,0.017807
15.022,0.0313138,5.43384,0.0172754
15.0267,0.0307649,5.43548,0.0168548
15.0334,0.0306296,5.43884,0.0167201
15.0277,0.0303224,5.44039,0.0163358
15.0218,0.0300903,5.43817,0.0160547
15.0203,0.0293476,5.43957,0.0157001
15.0178,0.0287177,5.4354,0.0158615
15.0256,0.0290769,5.4354,0.0154698
15.025,0.0283825,5.43728,0.0152139
15.0263,0.0277462,5.43694,0.0148597
15.026,0.0271103,5.43414,0.0147862
15.0253,0.0265094,5.43168,0.0146623
15.029,0.0261921,5.43506,0.0147335
15.0249,0.0259616,5.43402,0.0144539
15.0258,0.0254328,5.43316,0.0141761
15.031,0.0254356,5.43465,0.0139644
15.024,0.0258804,5.43283,0.0138035
15.0279,0.0256594,5.43469,0.0136581
15.0186,0.0268171,5.43457,0.0133934
15.0163,0.0264081,5.43475,0.0131395
15.0091,0.0268915,5.43627,0.0129834
15.0086,0.0264029,5.43655,0.0127483
15.0064,0.0260203,5.43848,0.0126656
15.0061,0.0255619,5.44034,0.01258
15.0064,0.0251197,5.44027,0.0123614
15.0095,0.0248826,5.44155,0.0122172
15.009,0.0244688,5.44179,0.0120145
15.0069,0.0241534,5.43993,0.0119612
15.0133,0.0245883,5.44262,0.0120686
15.0135,0.0241957,5.44035,0.0120897
15.0105,0.0240045,5.43674,0.0124348
15.008,0.02376,5.43975,0.0126054
15.0044,0.0236658,5.44121,0.0124993
15.003,0.0233543,5.44479,0.0128215
14.9993,0.0233043,5.44323,0.0127278
14.9954,0.0232953,5.44281,0.012549
14.9983,0.0231434,5.44336,0.0123808
15.0006,0.0229288,5.44331,0.0122053
14.9977,0.0227888,5.44296,0.0120396
14.9967,0.0224953,5.44279,0.0118747
14.9968,0.0221893,5.44272,0.0117134
15.0011,0.0223194,5.44248,0.0115586
15.0031,0.0221126,5.44426,0.0115436
15.003,0.0218236,5.44409,0.011394
15.0008,0.0216551,5.44516,0.0112979
15.0023,0.0214276,5.44467,0.0111646
15.0058,0.0214472,5.445,0.011029
15.005,0.0211939,5.44563,0.0109105
15.0068,0.0210095,5.4465,0.0108116
15.012,0.0213791,5.44586,0.0106996
15.015,0.0213359,5.44589,0.0105715
15.0162,0.0211208,5.44727,0.0105375
15.0158,0.0208783,5.44782,0.0104288
15.0169,0.0206697,5.44885,0.0103593
15.016,0.0204553,5.45064,0.0103964
15.0132,0.0204123,5.4511,0.010289
15.0116,0.0202539,5.4524,0.0102577
15.018,0.0210318,5.4532,0.0101757
15.0161,0.0208839,5.45386,0.010086
15.0133,0.0208553,5.45391,0.0099771
15.0115,0.0207062,5.45379,0.00987108
15.0087,0.020685,5.4548,0.00981863
15.0081,0.0204756,5.4564,0.00984579
15.0097,0.0203277,5.45644,0.00974385
15.0092,0.0201249,5.45741,0.00969268
15.0097,0.0199262,5.45833,0.00963791
15.0082,0.0197882,5.45738,0.00958757
